metric,algorithm_a,algorithm_b,n,mean_a,mean_b,mean_diff,t_stat,t_pvalue,wilcoxon_pvalue
final_cost,DMS_split_0.4_0.6,DMS_split_at_1500,50,67899.2,67933.4,-34.2548,-0.364546,0.717019,0.803527
final_cost,DMS_split_at_100,DMS_split_at_50,50,68103.2,68239.1,-135.92,-1.62195,0.111231,0.135498
final_cost,DMS_split_at_100,DMS_split_0.5,50,68103.2,68136.2,-32.998,-0.329864,0.742908,0.901018
final_cost,DMS_split_at_100,MS_split_0.5,50,68103.2,73206.2,-5102.94,-42.8499,1.67547e-40,1.77636e-15
final_cost,DMS_split_at_100,MS_split_MGM_200,50,68103.2,68610.1,-506.879,-4.76666,1.71358e-05,4.01146e-05
final_cost,DMS_split_at_100,MS_split_opt_200,50,68103.2,68610.1,-506.879,-4.76666,1.71358e-05,4.01146e-05
final_cost,DMS_split_at_100,DMS_split_at_1500,50,68103.2,67933.4,169.799,2.07222,0.0435279,0.0289843
final_cost,DMS_split_at_50,DMS_split_0.5,50,68239.1,68136.2,102.922,1.00955,0.317669,0.309051
final_cost,DMS_split_at_50,MS_split_0.5,50,68239.1,73206.2,-4967.02,-41.61,6.80168e-40,1.77636e-15
final_cost,DMS_split_at_50,MS_split_MGM_200,50,68239.1,68610.1,-370.959,-3.88544,0.000306638,0.00031079
final_cost,DMS_split_at_50,MS_split_opt_200,50,68239.1,68610.1,-370.959,-3.88544,0.000306638,0.00031079
final_cost,DMS_split_at_50,DMS_split_at_1500,50,68239.1,67933.4,305.719,3.02211,0.00398403,0.00833336
final_cost,DMS_split_0.5,MS_split_0.5,50,68136.2,73206.2,-5069.94,-38.6788,2.19826e-38,1.77636e-15
final_cost,DMS_split_0.5,MS_split_MGM_200,50,68136.2,68610.1,-473.881,-4.8095,1.48198e-05,2.97473e-05
final_cost,DMS_split_0.5,MS_split_opt_200,50,68136.2,68610.1,-473.881,-4.8095,1.48198e-05,2.97473e-05
final_cost,DMS_split_0.5,DMS_split_at_1500,50,68136.2,67933.4,202.797,1.96078,0.0556022,0.0805483
final_cost,MS_split_0.5,MS_split_MGM_200,50,73206.2,68610.1,4596.06,46.4216,3.63576e-42,1.77636e-15
final_cost,MS_split_0.5,MS_split_opt_200,50,73206.2,68610.1,4596.06,46.4216,3.63576e-42,1.77636e-15
final_cost,MS_split_0.5,DMS_split_at_1500,50,73206.2,67933.4,5272.74,48.0197,7.16979e-43,1.77636e-15
final_cost,MS_split_MGM_200,MS_split_opt_200,50,68610.1,68610.1,0,,,1
final_cost,MS_split_MGM_200,DMS_split_at_1500,50,68610.1,67933.4,676.678,7.14338,3.97909e-09,8.22989e-09
final_cost,MS_split_opt_200,DMS_split_at_1500,50,68610.1,67933.4,676.678,7.14338,3.97909e-09,8.22989e-09
anytime_cost,MS,DMS,50,70921.8,67350.8,3570.98,54.3642,1.83045e-45,1.77636e-15
anytime_cost,MS,DMS_split_at_1000,50,70921.8,67452.5,3469.26,49.6296,1.47109e-43,1.77636e-15
anytime_cost,MS,DMS_split_at_500,50,70921.8,67509.4,3412.35,46.3111,4.07575e-42,1.77636e-15
anytime_cost,MS,DMS_split_at_300,50,70921.8,67675.5,3246.3,46.1244,4.94628e-42,1.77636e-15
anytime_cost,MS,DMS_split_0.4_0.6,50,70921.8,67665.6,3256.17,41.1794,1.11669e-39,1.77636e-15
anytime_cost,MS,DMS_split_at_100,50,70921.8,67786.4,3135.34,42.3668,2.87872e-40,1.77636e-15
anytime_cost,MS,DMS_split_at_50,50,70921.8,67920.1,3001.62,39.0716,1.36033e-38,1.77636e-15
anytime_cost,MS,DMS_split_0.5,50,70921.8,67842.2,3079.54,38.4959,2.75267e-38,1.77636e-15
anytime_cost,MS,MS_split_0.5,50,70921.8,70933.2,-11.4393,-0.278955,0.781453,0.514809
anytime_cost,MS,MS_split_MGM_200,50,70921.8,68610.1,2311.68,37.6132,8.2708e-38,1.77636e-15
anytime_cost,MS,MS_split_opt_200,50,70921.8,68610.1,2311.68,37.6132,8.2708e-38,1.77636e-15
anytime_cost,MS,DMS_split_at_1500,50,70921.8,67371.9,3549.84,53.7843,3.06959e-45,1.77636e-15
anytime_cost,DMS,DMS_split_at_1000,50,67350.8,67452.5,-101.72,-2.47043,0.0170229,0.0176746
